seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,gravity_z,gravity_y,gravity_x,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,barometer_relativeAltitude,barometer_pressure,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x
134.6,1.31118381,4.039268494,-0.553146124,-0.07205727,8.767446518,4.392667294,0.181350484,-0.163024545,-0.032070402,0.244632646,-0.077988386,0.705499232,0.661157727,-1.588186741,-1.105937958,-1.8309654,1.091308594,880.7758179,0.629312336,12.53839111,4.400400639,0.183870301,-0.166155219,-0.047647454,0.629312336,12.53839111,4.400400639
134.7,2.996087074,1.173371315,-0.13974762,-0.01020168,8.987024307,4.077241421,-0.461890131,0.259693891,-0.051007207,0.208203658,-0.084923074,0.703331769,0.674361706,-1.580061913,-1.151160598,-1.758553147,0.414916992,880.8915405,3.493520975,10.72463131,2.82831645,-0.459370315,0.256563216,-0.066584259,3.493520975,10.72463131,2.82831645
134.8,-0.065608457,0.53791523,-1.481822729,0.038271312,9.258954048,3.231204271,-1.086804748,-1.59428072,-0.213497236,0.178432956,-0.066258729,0.703355491,0.689331651,-1.549649715,-1.223982453,-1.696329117,-0.237792969,880.918396,-0.126819596,9.265008926,2.127219439,-1.084285021,-1.597411394,-0.229074299,-0.126819596,9.265008926,2.127219439
134.9,-0.153970674,-3.581950188,0.957992554,0.145184398,9.570209503,2.135509491,-1.311603069,-0.541149855,-0.677754462,0.086423598,-0.060275935,0.697254002,0.70903784,-1.472051024,-1.362286091,-1.509233356,-0.216674805,880.9186401,-0.155533478,5.843272686,2.806781054,-1.309083223,-0.544280529,-0.69333154,-0.155533478,5.843272686,2.806781054
135,-0.849836826,-0.925850868,1.785246253,0.614378691,9.733271599,1.180461884,-0.880943358,-0.272980213,-0.269696802,0.049365882,-0.030802676,0.684380054,0.726799965,-1.070960879,-1.442439795,-1.097268105,-0.380493164,880.9337769,-0.4953143,8.568697929,2.428714991,-0.878423572,-0.276110888,-0.28527385,-0.4953143,8.568697929,2.428714991
135.1,-0.262655973,1.382575035,1.721273422,0.910762072,9.751161575,0.505715728,-0.453338027,0.155846879,-0.344833165,0.038081657,-0.002029069,0.674912393,0.736858666,-0.559825182,-1.465594888,-0.612324655,-1.635498047,881.1227417,0.634097993,11.32522964,2.706282377,-0.450818211,0.15271619,-0.360410213,0.634097993,11.32522964,2.706282377
135.2,0.307057142,4.405798912,0.223227888,0.981172264,9.750022888,0.37597692,-0.021456625,-0.131870434,0.371711224,0.031588778,0.002445383,0.672386229,0.742091,-0.359624535,-1.460119605,-0.407466024,-2.562988281,881.1679077,1.194018483,13.35195065,0.806381226,-0.018936807,-0.135001123,0.356134176,1.194018483,13.35195065,0.806381226
135.3,0.025779009,0.944821358,0.711681068,0.601107001,9.760530472,0.735594094,0.827034533,0.20532693,0.429132521,0.047898818,-0.012138572,0.686550796,0.725400805,-0.971142709,-1.469621181,-1.021785498,-1.202148438,881.0785522,0.84705919,10.92562866,1.674975872,0.829554379,0.20219624,0.413555443,0.84705919,10.92562866,1.674975872
135.4,-0.194154799,-2.568349361,-0.060668707,0.095891863,9.704586029,1.535040379,0.725020111,0.692797005,0.607505023,0.098754823,-0.008606694,0.705251873,0.702006161,-1.536530972,-1.420475245,-1.666198969,0.256347656,880.8654175,-0.157926291,6.381658077,1.34237349,0.727539957,0.689666331,0.591927946,-0.157926291,6.381658077,1.34237349
135.5,-1.144205213,-3.3770051,-1.106294632,-0.15688327,9.440195084,2.651128292,1.44156456,0.626212776,0.203723401,0.160155043,-0.021188442,0.712315977,0.683013499,-1.631730795,-1.310275555,-1.83026433,1.595947266,880.7443237,-1.368694544,6.293123722,1.543370605,1.444084287,0.623082101,0.188146353,-1.368694544,6.293123722,1.543370605
135.6,-0.561451972,1.121307373,-1.062604666,-0.294672728,9.0140028,3.851142645,1.177670956,0.152792558,0.286190152,0.221404165,-0.057269912,0.715613067,0.663406909,-1.642888308,-1.155544639,-1.8703233,1.418945313,880.7406616,-0.756131947,10.63370419,2.962314367,1.180190802,0.149661869,0.270613104,-0.756131947,10.63370419,2.962314367
135.7,0.785987139,4.366483688,0.821377277,-0.34102118,8.80423069,4.302525043,0.210061133,-0.17463097,-0.217773288,0.228705794,-0.088708267,0.713202834,0.656632483,-1.645320415,-1.113329291,-1.849013805,0.858764648,880.8390503,1.081555843,13.7036953,5.285745144,0.212580949,-0.177761644,-0.233350351,1.081555843,13.7036953,5.285745144
135.8,2.789129496,0.047668457,-1.670576811,-0.032548558,9.054272652,3.875433922,-0.538859069,0.314671725,-0.137139142,0.199961707,-0.079388455,0.705067873,0.675715923,-1.58838284,-1.170901299,-1.76258564,-0.166381836,880.9108276,3.378665686,8.714659691,1.488335729,-0.536339283,0.311541051,-0.15271619,3.378665686,8.714659691,1.488335729
135.9,-0.047857311,-0.672960281,-0.904122591,0.072665229,9.262097359,3.221762419,-0.777096331,-1.156901479,-0.448680192,0.162382215,-0.078258172,0.700309932,0.693994641,-1.547142267,-1.228540301,-1.642668843,-0.213989258,880.9193726,0.241675094,8.025527,2.660818815,-0.774576545,-1.160032272,-0.46425724,0.241675094,8.025527,2.660818815
136,-0.869453132,-3.459266663,0.720454693,0.287977725,9.531311035,2.289442062,-1.119180679,-0.495334983,-0.572685719,0.088407606,-0.071306624,0.691394627,0.713493466,-1.421132565,-1.342277527,-1.445476413,-0.229858398,880.9176636,-0.619741082,6.178267956,3.017349243,-1.116660833,-0.498465657,-0.588262796,-0.619741082,6.178267956,3.017349243
136.1,-1.121672273,-1.032139778,2.170949459,0.594306409,9.715539932,1.355493307,-0.945695043,-0.356668681,-0.133473948,0.046084106,-0.045889631,0.683857143,0.726711631,-1.13462615,-1.427175999,-1.134901881,-0.435913086,880.9765015,-0.636490822,8.384450912,3.041277647,-0.943175197,-0.359799355,-0.149051011,-0.636490822,8.384450912,3.041277647
136.2,-0.332800955,3.064308167,1.822429061,0.728861451,9.756626129,0.668879986,-0.491211653,0.078267053,-0.179899678,0.03446142,-0.016731167,0.680813968,0.731416166,-0.785762072,-1.468154669,-0.811992407,-1.873291016,881.0939331,0.406779855,13.59362507,2.641676188,-0.488691837,0.075136371,-0.195476726,0.406779855,13.59362507,2.641676188
136.3,0.727349102,3.330165863,0.13182053,0.674113214,9.771894455,0.492575794,,,,,,,,,,,-2.803344727,881.213562,0.993021369,12.47378445,0.196211457,,,,0.993021369,12.47378445,0.196211457
136.4,-0.208538949,-0.241802216,0.47355932,0.549470067,9.748434067,0.914602399,,,,,,,,,,,-1.360717773,881.0390015,0.131605253,9.403793335,1.548156261,,,,0.131605253,9.403793335,1.548156261
136.5,-0.426113725,-4.291918278,-0.674709082,0.303879648,9.667069435,1.796685696,,,,,,,,,,,0.821777344,880.8793335,-0.095712908,5.453242779,0.803988397,,,,-0.095712908,5.453242779,0.803988397
136.6,-1.432789207,-1.957653522,-1.64973104,0.024604138,9.293566704,3.130398273,,,,,,,,,,,1.598632813,880.7216187,-1.37587297,7.5421772,1.591227055,,,,-1.37587297,7.5421772,1.591227055
136.7,0.18335478,3.812570572,0.546159744,-0.386003584,8.87654686,4.149441242,,,,,,,,,,,1.506103516,880.7533569,0.232103795,12.93559933,4.950749874,,,,0.232103795,12.93559933,4.950749874
136.8,1.049690247,4.399003029,-0.303594828,-0.262980968,8.902077675,4.105391979,,,,,,,,,,,0.467773438,880.8427124,1.469193101,13.63430309,3.450450182,,,,1.469193101,13.63430309,3.450450182
136.9,2.405152798,0.257453918,-1.094229221,0.039693046,9.28167057,3.289989471,,,,,,,,,,,-0.348754883,880.9440308,1.777867198,9.509077072,2.057827473,,,,1.777867198,9.509077072,2.057827473
137,-0.306779295,-2.712032795,0.732264876,0.40277487,9.525152206,2.297740221,,,,,,,,,,,-0.53894043,880.9508667,0.016749758,6.278766632,2.835494757,,,,0.016749758,6.278766632,2.835494757
137.1,-1.209710598,-2.946124077,1.280218363,1.011688232,9.674913406,1.242147684,,,,,,,,,,,-0.3671875,880.9396362,-0.236889437,6.60419035,2.510071039,,,,-0.236889437,6.60419035,2.510071039
137.2,-0.730264366,0.617707253,1.793651819,1.313604951,9.707228661,0.498208672,,,,,,,,,,,-0.864013672,880.9855347,0.473778874,9.46361351,2.438286304,,,,0.473778874,9.46361351,2.438286304
137.3,-0.213078141,4.375065804,2.232371807,1.356265068,9.703667641,0.412035197,,,,,,,,,,,-1.98425293,881.1549683,2.292324066,14.11765385,2.27078867,,,,2.292324066,14.11765385,2.27078867
137.4,-0.412880033,0.58194828,-0.887067437,0.959943116,9.733225822,0.644132733,,,,,,,,,,,-2.473144531,881.1581421,0.445065022,9.786644936,0.366101861,,,,0.445065022,9.786644936,0.366101861
137.5,-0.866215467,-0.228022575,0.411944628,0.630114257,9.65105629,1.62186408,,,,,,,,,,,-0.237792969,881.0043335,-0.385244459,9.702896118,1.835294962,,,,-0.385244459,9.702896118,1.835294962
137.6,-0.649887323,-3.901994228,-1.791065931,0.393589497,9.492987633,2.655130863,,,,,,,,,,,1.088623047,880.776062,-0.337387979,5.673382282,0.672383189,,,,-0.337387979,5.673382282,0.672383189
137.7,-1.223658085,-0.266269684,-2.02640152,0.188051566,8.965017319,3.970327139,,,,,,,,,,,1.725463867,880.7108765,-0.820738196,8.776873589,2.177468538,,,,-0.820738196,8.776873589,2.177468538
137.8,0.65550673,4.596302032,-0.202117443,0.074599698,8.652050018,4.615046501,,,,,,,,,,,1.202270508,880.763855,0.813559711,12.96431351,4.433900356,,,,0.813559711,12.96431351,4.433900356
137.9,4.013969421,2.537550926,0.125102997,0.30140397,9.032337189,4.023504257,,,,,,,,,,,0.26953125,880.9005737,3.491128206,9.702896118,4.003192425,,,,3.491128206,9.702896118,4.003192425
138,0.191133261,0.116366386,-1.332501411,0.44325608,9.333498001,2.977327585,,,,,,,,,,,-0.425415039,880.9384155,0.815952539,9.310472488,2.086541414,,,,0.815952539,9.310472488,2.086541414
138.1,-0.810532928,-3.658976078,0.502924919,0.631898224,9.590696335,1.946699858,-1.135674,-0.417144299,-0.556192398,0.100066319,-0.017635306,0.679218948,0.726868153,-1.12757504,-1.390975833,-1.244689822,-0.295898438,880.9398804,-0.500099957,5.900700569,2.134397745,-1.133154154,-0.420274973,-0.571769416,-0.500099957,5.900700569,2.134397745
138.2,-1.261940241,-1.890383244,2.108096123,1.0290308,9.703922272,0.972306967,-0.960966647,-0.632779539,-0.393702358,0.060472615,-0.007178829,0.667869151,0.741783202,-0.703400493,-1.428973317,-0.778977156,-0.515136719,880.9481812,-0.110069841,8.013563156,3.294916868,-0.95844686,-0.635910213,-0.409279406,-0.110069841,8.013563156,3.294916868
138.3,-0.568515182,1.678178787,1.592211008,1.247629166,9.722545624,0.381778449,-0.276187241,0.080099642,-0.162795469,0.052852001,0.022783339,0.660994232,0.748138845,-0.284227073,-1.440058589,-0.392306089,-1.561523438,881.1227417,0.378065974,11.24148083,1.90229404,-0.273667425,0.07696896,-0.178372517,0.378065974,11.24148083,1.90229404
138.4,1.491415977,4.236199379,1.441908956,1.142434597,9.732520103,0.378521413,0.11720968,0.342160642,0.485332072,0.052007552,0.020701636,0.662224174,0.747211993,-0.301392704,-1.442622423,-0.404476136,-2.769042969,881.1898804,1.713261008,14.05543995,2.086541414,0.119729497,0.339029938,0.469755024,1.713261008,14.05543995,2.086541414
138.5,-0.553541899,0.444156647,-0.177578092,0.57418108,9.754590988,0.82984972,1.02373302,0.325667292,0.521983981,0.093219042,0.02986718,0.687235892,0.723864138,-0.87002033,-1.460699677,-1.034245491,-1.017211914,881.0980835,-0.028713871,10.34417248,1.387837172,1.026252866,0.322536618,0.506406903,-0.028713871,10.34417248,1.387837172
138.6,-0.494692743,-2.572944164,0.340899229,0.209090397,9.653441429,1.713978291,0.818482459,1.208977699,0.440128088,0.16019848,0.030548241,0.699600101,0.695674479,-1.465198874,-1.387101293,-1.736932516,0.647460938,880.8234253,-0.296710014,6.281159401,1.718046665,0.821002245,1.205847025,0.42455101,-0.296710014,6.281159401,1.718046665
138.7,-0.960398912,-3.607703686,-2.128458977,0.162870392,9.406761169,3.064979076,1.692019105,0.819856882,0.201890811,0.236392811,0.025321538,0.700775802,0.6728338,-1.513062835,-1.268584847,-1.889670491,2.06628418,880.699646,-0.84705919,6.015556335,0.744167864,1.694538951,0.816726208,0.186313763,-0.84705919,6.015556335,0.744167864
138.8,-0.741155863,1.975153923,-1.223989248,-0.015214421,8.759869576,4.408498287,1.304119945,-0.089109898,0.286190152,0.292169541,-0.021259584,0.706209004,0.644557059,-1.567083955,-1.11511457,-1.962952256,1.759765625,880.7042847,-0.449850649,11.29651546,3.586841106,1.306639791,-0.092240579,0.270613104,-0.449850649,11.29651546,3.586841106
138.9,1.302823663,4.709367752,-0.173359871,-0.027622541,8.647510529,4.624952316,-0.139353529,-0.239993498,-0.259312093,0.295144647,-0.04358948,0.707516849,0.644168615,-1.573318958,-1.077518702,-1.932109475,0.879882813,880.8446655,1.756331801,13.75155163,4.993820667,-0.136833712,-0.243124187,-0.274889141,1.756331801,13.75155163,4.993820667
139,3.673840284,-0.231233597,-1.073688507,0.214622661,9.143647194,3.728775501,-1.114904523,0.041615162,-0.207999453,0.235979095,-0.029595125,0.699955344,0.673424482,-1.521207571,-1.191071033,-1.819524407,-0.221923828,880.916687,4.108476639,8.288737297,2.079362869,-1.112384796,0.03848448,-0.223576516,4.108476639,8.288737297,2.079362869
139.1,-0.288858414,-1.579467773,0.270757675,0.301275313,9.478796959,2.497529507,-1.216308117,-1.352989078,-0.357050478,0.176274642,-0.014198775,0.696106374,0.695817173,-1.456396461,-1.30060482,-1.688232899,-0.335571289,880.9352417,-0.002392823,8.353343964,3.397808075,-1.213788271,-1.356119752,-0.372627527,-0.002392823,8.353343964,3.397808075
139.2,-0.49084276,-3.403298855,1.780757427,0.538817823,9.674407959,1.511922121,-1.009835839,-0.146531194,-0.54886198,0.115842395,0.004344326,0.689358354,0.719690681,-1.177145123,-1.399304628,-1.34040916,-0.401611328,880.9359741,-0.083748795,6.369693756,3.208775282,-1.007315993,-0.149661869,-0.564439058,-0.083748795,6.369693756,3.208775282
139.3,-1.239743471,-1.251700401,1.786933064,0.893363655,9.741827965,0.684897959,-0.769765973,-0.220445827,-0.20066908,0.088143788,0.037584938,0.672533214,0.733837247,-0.600472867,-1.458359241,-0.778797686,-0.729248047,881.0131226,-0.179461703,8.403593063,2.660818815,-0.767246187,-0.223576516,-0.216246128,-0.179461703,8.403593063,2.660818815
139.4,-0.437039375,3.610832214,2.158856869,0.974600315,9.752638817,0.385066688,-0.274965495,-0.17951788,0.013133593,0.082227431,0.050863016,0.669419169,0.736549139,-0.356915146,-1.46464777,-0.543362021,-2.119018555,881.1200562,0.70348984,13.83769321,2.500499725,-0.272445679,-0.182648569,-0.002443459,0.70348984,13.83769321,2.500499725
139.5,0.08694613,2.639565468,-1.532920361,0.517636001,9.775612831,0.488651693,0.311464667,1.091080904,0.627052724,0.118496865,0.080122523,0.68127197,0.717918754,-0.667410493,-1.48940134,-0.949432373,-2.462524414,881.2050171,0.318245411,11.72243786,-0.327816695,0.313984483,1.08795023,0.611475646,0.318245411,11.72243786,-0.327816695
139.6,-0.314820766,0.028260231,0.160766959,0.221211389,9.69781971,1.440046906,1.136742949,0.499763757,0.332004994,0.170339957,0.061270237,0.697572231,0.6980353,-1.38745451,-1.411745548,-1.701291203,-0.523071289,880.9491577,-0.133998066,9.82732296,1.811366796,1.139262795,0.496633053,0.316427946,-0.133998066,9.82732296,1.811366796
139.7,-0.382951021,-4.510637283,-1.252590775,0.01450541,9.524630547,2.334868431,1.221653223,0.665918946,0.352163553,0.227774978,0.053771451,0.705178618,0.6692909,-1.572146177,-1.318873286,-1.976236463,1.664672852,880.7763062,-0.452243477,4.991427898,1.107876897,1.224173069,0.662788272,0.336586505,-0.452243477,4.991427898,1.107876897
139.8,-1.213941216,-0.688905716,-1.609696388,-0.192564443,9.090032578,3.936087608,1.596724153,0.152181685,0.371100366,0.28614068,0.016233992,0.714996278,0.637683511,-1.629847169,-1.171084285,-2.069691181,2.105957031,880.6671753,-1.457229018,8.434700012,2.483749866,1.599243999,0.149051011,0.355523288,-1.457229018,8.434700012,2.483749866
139.9,0.021008283,3.730908394,0.462260723,-0.456280738,8.633200645,4.635787964,0.533208609,0.070936672,0.135306552,0.311443686,-0.018575629,0.723756015,0.617560208,-1.665862083,-1.073021889,-2.100462198,1.926269531,880.7301636,-0.102891371,12.66042423,4.823930264,0.535728395,0.067805991,0.119729497,-0.102891371,12.66042423,4.823930264
140,1.824216843,4.186527252,-0.540530682,-0.172919437,8.819233894,4.285045147,-1.208366871,-0.306577772,-0.412639171,0.285398692,-0.015289431,0.71199739,0.641384065,-1.60446322,-1.130441308,-1.998448491,0.607788086,880.8278198,1.59840548,13.86640739,3.814159393,-1.205847025,-0.309708446,-0.428216219,1.59840548,13.86640739,3.814159393
140.1,1.577981114,0.291394234,-0.999303818,0.08203093,9.290295601,3.28889513,-0.9200387,-0.183183074,-0.300850898,0.244435251,0.012481929,0.704884589,0.665757716,-1.552614689,-1.236577153,-1.92320025,-0.1875,880.9335327,1.237089276,9.241081238,1.931007862,-0.917518914,-0.186313763,-0.316427946,1.237089276,9.241081238,1.931007862
140.2,-0.162190109,-2.974044323,0.73004818,0.466984212,9.556088448,2.152551174,-1.33481586,-0.505108833,-0.723569334,0.18937549,0.021525525,0.691859663,0.6964221,-1.392858744,-1.33277142,-1.694383621,-0.623535156,880.9596558,0.289531529,7.077969551,2.742174864,-1.332296133,-0.508239508,-0.739146411,0.289531529,7.077969551,2.742174864
140.3,-1.887440562,-2.913254261,0.915609539,1.088997126,9.693546295,1.009764433,-1.084361315,-0.183183074,-0.647822082,0.14469023,0.05943881,0.666594326,0.734535575,-0.676687241,-1.415918827,-0.955528975,-0.53894043,880.9511108,-0.806381226,6.726224422,2.019542217,-1.081841469,-0.186313763,-0.66339916,-0.806381226,6.726224422,2.019542217
140.4,-0.732228756,-0.060791969,2.476213455,1.303231716,9.714143753,0.323809117,-0.541302562,0.031841327,-0.037568185,0.113648623,0.080644079,0.653538287,0.743959427,-0.211856648,-1.434570909,-0.488144636,-1.159912109,881.0172729,0.681954443,10.02831936,2.902493954,-0.538782716,0.028710645,-0.053145237,0.681954443,10.02831936,2.902493954
140.5,-0.173970342,4.435359955,1.385344625,1.262725115,9.728396416,0.170843422,0.115377083,-0.238160908,0.140804335,0.109768398,0.084590763,0.655270219,0.74294734,-0.116183065,-1.442654133,-0.388835907,-2.100585938,881.1566772,2.165504456,14.20858097,1.493121386,0.1178969,-0.241291583,0.125227273,2.165504456,14.20858097,1.493121386
140.6,-0.069402754,1.561702728,-0.409635186,0.701556027,9.76326561,0.503326058,0.750676453,0.58833915,0.536033869,0.132254273,0.089962982,0.67334193,0.721424639,-0.523336768,-1.478600025,-0.843698263,-2.388549805,881.1491089,0.480957359,11.12662506,-0.059820566,0.753196299,0.585208476,0.520456791,0.480957359,11.12662506,-0.059820566
140.7,-0.17373389,-0.406160355,0.93900001,0.299185663,9.696811676,1.432730079,0.944931448,0.920649588,0.517097056,0.18984434,0.079981096,0.693026721,0.696967363,-1.326351166,-1.41372788,-1.688524008,-0.124145508,880.9884644,0.136390895,8.494520187,2.208575249,0.947451293,0.917518914,0.501519978,0.136390895,8.494520187,2.208575249
140.8,-0.741967797,-4.483688831,-1.616544962,0.111597478,9.516684532,2.364593267,1.495931506,0.629267097,0.139582604,0.252067626,0.073605858,0.699325681,0.664821565,-1.527430654,-1.313026309,-1.99613297,1.115112305,880.7733765,-0.794417143,4.87417984,0.940379322,1.498451352,0.626136422,0.124005549,-0.794417143,4.87417984,0.940379322
140.9,-1.280537844,0.253516197,-1.240763426,0.05913778,9.079222679,3.932616472,1.396971345,0.133855745,0.197614759,0.300558388,0.026476495,0.705087662,0.641728163,-1.5597651,-1.170292616,-2.03618598,1.728149414,880.7089233,-1.11984098,9.504291534,2.830709219,1.399491191,0.130725056,0.182037711,-1.11984098,9.504291534,2.830709219
141,1.168174386,4.396627426,0.043681145,-0.073409528,8.766245842,4.395096302,0.056734066,0.172340229,0.105374172,0.320520103,0.005474208,0.709457159,0.629059315,-1.584512115,-1.103797555,-2.060527802,0.755737305,880.8119507,1.021735311,13.47159195,3.689732552,0.059253883,0.16920954,0.089797124,1.021735311,13.47159195,3.689732552
141.1,3.36845994,1.552420616,-0.151906967,-0.044127509,9.06472683,3.741520405,-1.14239347,-0.368275106,-0.126754448,0.272411704,0.011317485,0.708291054,0.651143253,-1.580518603,-1.190524817,-1.992033601,0.036987305,880.9247437,4.058227062,9.415757179,3.548556089,-1.139873624,-0.37140578,-0.142331496,4.058227062,9.415757179,3.548556089
141.2,0.113342844,-0.126028061,-0.662872076,0.142849803,9.445576668,2.828037977,-1.104519844,-0.797102153,-0.299629182,0.239040732,0.040978264,0.700801611,0.670777023,-1.51992631,-1.28849721,-1.924649119,-0.409545898,880.9369507,-0.241675094,9.420542717,1.698904037,-1.102000117,-0.800232887,-0.31520623,-0.241675094,9.420542717,1.698904037
141.3,-0.413842857,-3.602901459,1.094086766,0.459679514,9.674755096,1.535639167,-1.290222764,-0.46967867,-0.64171344,0.175980732,0.053318355,0.690271258,0.699795306,-1.329823732,-1.396582723,-1.656790257,-0.459716797,880.9515991,0.217746854,6.285944939,2.689532757,-1.287702918,-0.472809345,-0.657290518,0.217746854,6.285944939,2.689532757
141.4,-0.961649418,-1.60786438,2.458988667,0.952299118,9.734014511,0.715875506,-0.733724952,-0.148363784,-0.307570428,0.144630402,0.083349258,0.668441832,0.727910042,-0.591428578,-1.447435141,-0.911255062,-0.840209961,880.9830933,0.095712908,8.207381248,3.318845034,-0.731205165,-0.151494458,-0.323147476,0.095712908,8.207381248,3.318845034
141.5,-0.909071028,0.972492218,1.049271464,1.028821588,9.750732422,0.187473446,-0.202883467,0.094149537,0.083383046,0.147392005,0.119460881,0.658784688,0.727768183,-0.208635822,-1.465746522,-0.566737235,-1.765014648,881.1473999,-0.055034921,10.9304142,0.976271629,-0.200363651,0.091018856,0.067805991,-0.055034921,10.9304142,0.976271629
141.6,0.961458921,4.805704117,2.103171349,0.898989022,9.764148712,0.439402074,0.34384051,0.821689487,0.524427414,0.151356027,0.110097706,0.666705489,0.721438587,-0.459767997,-1.473825574,-0.832101345,-2.866821289,881.2003784,1.883151412,14.40957832,1.660618901,0.346360326,0.818558812,0.508850336,1.883151412,14.40957832,1.660618901
141.7,-0.515759289,0.551444054,-0.693516076,0.444852918,9.712186813,1.282934427,1.429347277,0.056275919,0.367435157,0.194252208,0.105933934,0.681527495,0.697541654,-1.177092075,-1.44377327,-1.605751395,-0.573364258,881.0570679,-0.069391854,10.18624592,1.186840057,1.431867003,0.053145237,0.351858109,-0.069391854,10.18624592,1.186840057
141.8,-0.277756453,-2.91698122,-0.363978148,0.07589981,9.505290031,2.411240578,1.147738576,0.542524278,0.46273008,0.250913501,0.075131051,0.701538503,0.668797016,-1.525681376,-1.312347889,-1.979763746,1.064941406,880.7787476,-0.217746854,6.080162525,1.931007862,1.150258422,0.539393604,0.447153032,-0.217746854,6.080162525,1.931007862
141.9,-0.895011902,-3.506963253,-1.961541891,-0.101416796,9.135340691,3.564498425,1.533194184,0.41912961,0.350941807,0.307758391,0.047520813,0.709825814,0.631802022,-1.603215337,-1.18417573,-2.120955706,2.142944336,880.682312,-1.081555843,5.704489231,1.605584025,1.53571403,0.415998906,0.335364759,-1.081555843,5.704489231,1.605584025
142,-0.829717159,1.483453751,-1.307060242,-0.353462845,8.567218781,4.920911312,1.087873816,0.097203858,0.372932941,0.348513544,0.007021156,0.720694661,0.599239707,-1.649390697,-1.052433848,-2.175617218,1.997558594,880.6786499,-1.258624673,10.60020447,3.933800459,1.090393662,0.094073176,0.357355893,-1.258624673,10.60020447,3.933800459
142.1,1.144670963,4.470458031,0.928881645,-0.394696891,8.384184837,5.07149601,-0.182724923,-0.094607681,-0.324674636,0.347533077,-0.013697127,0.722210526,0.602153778,-1.642036676,-1.022592783,-2.132324457,1.305297852,880.795105,1.445264935,14.30429363,6.017949104,-0.180205107,-0.097738363,-0.340251684,1.445264935,14.30429363,6.017949104
142.2,3.082075357,-0.808504105,-2.052885532,0.058054276,8.873840332,4.173962593,-1.235244989,0.179059744,-0.317344248,0.313923359,0.00668813,0.706499517,0.634244263,-1.567055941,-1.120655179,-2.0364995,0.050292969,880.8876343,3.266202927,8.322237015,2.117648125,-1.232725143,0.175929055,-0.332921296,3.266202927,8.322237015,2.117648125
142.3,-0.266912311,0.101309776,-0.426128387,0.413206965,9.257260323,3.404645443,,,,,,,,,,,-0.198120117,880.9281616,0.117248312,9.037691116,2.483749866,,,,0.117248312,9.037691116,2.483749866
142.4,-1.375559092,-3.545944691,0.43702054,0.690675378,9.580471992,1.976845741,,,,,,,,,,,-0.356689453,880.9310913,-0.476171702,6.252445698,3.014956474,,,,-0.476171702,6.252445698,3.014956474
142.5,-0.328620553,-0.820508003,2.745955944,0.914804995,9.714130402,0.984481692,,,,,,,,,,,-0.525756836,881.0004272,0.662811875,8.84387207,3.830909014,,,,0.662811875,8.84387207,3.830909014
142.6,-0.928389788,1.248860359,0.517586887,0.94758606,9.756505013,0.254396319,,,,,,,,,,,-1.965820313,881.1036987,-0.124426775,11.08833981,1.024128079,,,,-0.124426775,11.08833981,1.024128079
142.7,1.049542069,4.728274345,2.244147778,0.926959276,9.768348694,0.292404354,,,,,,,,,,,-2.806030273,881.1972046,1.684547186,14.34975719,2.672782898,,,,1.684547186,14.34975719,2.672782898
142.8,-0.229686558,0.230270386,-0.02978754,0.335627556,9.761086464,0.882565498,,,,,,,,,,,-1.43737793,881.0470581,0.131605253,9.791430473,1.37587297,,,,0.131605253,9.791430473,1.37587297
142.9,-0.195530862,-3.088551998,-1.057474852,0.029156297,9.609582901,1.955877423,,,,,,,,,,,0.943359375,880.8690796,-0.212961212,6.101697922,0.667597532,,,,-0.212961212,6.101697922,0.667597532
143,-0.655772567,-2.107877731,-2.084525108,-0.166013375,9.250718117,3.526196241,,,,,,,,,,,1.802124023,880.699646,-0.94277215,6.594619274,1.112662554,,,,-0.94277215,6.594619274,1.112662554
143.1,-0.399230421,2.135051727,-0.071578979,-0.652342677,8.657561302,4.559304237,,,,,,,,,,,1.923583984,880.7067261,-0.933200836,11.24865913,4.800002098,,,,-0.933200836,11.24865913,4.800002098
143.2,1.2820189,4.933792114,0.823967934,-0.383519024,8.594032288,4.708067894,,,,,,,,,,,1.006713867,880.7850952,0.873380244,13.34477234,5.027320385,,,,0.873380244,13.34477234,5.027320385
143.3,3.642835855,-1.666184425,-2.482730389,-0.058331255,8.984527588,3.930046797,,,,,,,,,,,0.132202148,880.9159546,2.756531715,8.350951195,1.442872047,,,,2.756531715,8.350951195,1.442872047
143.4,-0.254929364,0.23493576,0.775379181,0.087513931,9.353330612,3.14632678,,,,,,,,,,,-0.266845703,880.9215698,-0.547956407,8.977870941,3.199203968,,,,-0.547956407,8.977870941,3.199203968
143.5,-1.095571399,-3.074164867,0.935731888,0.424407512,9.628700256,1.810633302,,,,,,,,,,,-0.364624023,880.9337769,-0.492921472,6.685546398,2.938386202,,,,-0.492921472,6.685546398,2.938386202
143.6,-0.818747342,-1.471319199,2.574172497,0.715526521,9.736526489,0.926535308,,,,,,,,,,,-0.758300781,880.9743042,-0.196211457,8.353343964,3.56530571,,,,-0.196211457,8.353343964,3.56530571
